url,city,price,title,location,area,bedrooms,bathrooms,property_type,built_in_year,parking_spaces,servant_quarters,store_rooms,kitchens,drawing_rooms,dining_rooms,laundry_rooms,floors,electricity_backup,internet,gas,security,water_supply
https://www.zameen.com/Property/islamabad_top_city_1_10_marla_house_for_sale_in_top_city-54145933-1383-1.html,islamabad,38500000,10 Marla House For Sale In Top City,"Top City 1, Islamabad, Islamabad Capital",10 Marla,5,6,House,2024,2,1,1,2,Yes,Yes,,,,,,,
https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_1_kanal_ultra_luxury_designer_house_for_sale_in_dha_phase_2_islamabad_7_master_bedrooms_prime_location_near_central_park_dha_phase_2_islamabad_expressway_elegant_living_double_kitchens_servant_accommodation_parking_for_3-54115123-339-1.html,islamabad,145000000,1 Kanal Ultra Luxury Designer House for Sale in DHA Phase 2 Islamabad | 7 Master Bedrooms | Prime Location Near Central Park DHA Phase 2 & Islamabad Expressway | Elegant Living | Double Kitchens | Servant Accommodation | Parking for 3,"DHA Defence Phase 2, DHA Defence, Islamabad, Islamabad Capital",1 Kanal,7,,House,2026,4,2,Yes,2,Yes,Yes,,,,,,,
https://www.zameen.com/Property/islamabad_islamabad_expressway_prime_location_2_bed_furnished_apartment_for_sale-54202644-9014-1.html,islamabad,17200000,Prime Location 2 Bed Furnished Apartment For Sale,"Islamabad Expressway, Islamabad, Islamabad Capital",4.9 Marla,2,,Flat,,,,,,,,,,,,,,
https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_c1_new_designer_house-53090277-11987-1.html,islamabad,62500000,New Designer House,"Bahria Enclave - Sector C1, Bahria Enclave, Bahria Town, Islamabad, Islamabad Capital",10 Marla,5,6,House,,,1,,2,Yes,Yes,,,,,,,
https://www.zameen.com/Property/dha_defence_dha_defence_phase_5_10_marla_brand_new_house_in_dha_phase_5-52716846-10991-1.html,islamabad,64000000,10 Marla Brand New House In DHA Phase 5,"DHA Defence Phase 5, DHA Defence, Islamabad, Islamabad Capital",10 Marla,5,5,House,2025,4,1,2,2,Yes,Yes,,,,,,,
https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_brand_new_1_kanal_luxurious_house_for_sale-52964109-339-1.html,islamabad,95000000,Brand New 1 Kanal Luxurious House For Sale,"DHA Defence Phase 2, DHA Defence, Islamabad, Islamabad Capital",1 Kanal,5,7,House,2025,3,2,2,2,Yes,Yes,,,,,,,
https://www.zameen.com/Property/g_11_g-11_3_700_square_feet_apartment_available_for_sale_in_g_11_3_new_pha_isb-53988968-3332-1.html,islamabad,17000000,700 Square Feet Apartment Available For Sale In G 11 /3 New PHA Isb,"G-11/3, G-11, Islamabad, Islamabad Capital",3.1 Marla,2,2,Flat,2020,1,,,,,,,,,,,,
https://www.zameen.com/Property/g_15_zarkon_heights_1_bed_for_sale_in_zarkon_heights_g15_islamabad-53817034-10169-1.html,islamabad,11700000,1 BED FOR SALE IN ZARKON HEIGHTS G15 ISLAMABAD,"Zarkon Heights, G-15, Islamabad, Islamabad Capital",2.8 Marla,1,1,Flat,2026,1,,,1,Yes,Yes,,,,,,,
https://www.zameen.com/Property/dha_valley_dha_valley_-_oleander_sector_perfect_5_marla_family_house_functional_spaces_with_garden-53444155-3213-1.html,islamabad,7800000,Perfect 5 Marla Family House Functional Spaces with Garden,"DHA Valley - Oleander Sector, DHA Valley, DHA Defence, Islamabad, Islamabad Capital",5 Marla,2,2,House,2023,1,1,1,1,Yes,Yes,,,,,,,
https://www.zameen.com/Property/islamabad_h-13_new_house_for_sale-52738838-1039-1.html,islamabad,7500000,New House For Sale,"H-13, Islamabad, Islamabad Capital",3 Marla,3,3,House,,1,Yes,2,2,Yes,Yes,,,,,,,
https://www.zameen.com/Property/islamabad_h-13_one_bed_flat_is_for_sale-53384465-1039-1.html,islamabad,5500000,One Bed Flat Is For Sale,"H-13, Islamabad, Islamabad Capital",1.8 Marla,1,1,Flat,2020,1,0,0,1,Yes,Yes,,,,,,,
https://www.zameen.com/Property/g_13_g-13_2_8_marla_brand_new_house_for_sale_g-13_2_islamabad-54159477-3338-1.html,islamabad,67500000,8 Marla Brand New House For Sale G-13/2 Islamabad,"G-13/2, G-13, Islamabad, Islamabad Capital",8 Marla,5,6,House,2026,2,Yes,Yes,2,Yes,Yes,,,,,,,
https://www.zameen.com/Property/g_13_g-13_2_8_marla_short_corner_house_like_brand_new_available_for_sale_g-13_2-54181679-3338-1.html,islamabad,61500000,8 marla Short Corner House Like brand new available For Sale G-13/2,"G-13/2, G-13, Islamabad, Islamabad Capital",8 Marla,5,6,House,2023,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,,
https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_dha2_1_5_kanal_brand_new_luxurious_designer_full_furnished_house-52911426-339-1.html,islamabad,180000000,Dha2 1.5 Kanal Brand New Luxurious Designer Full Furnished House,"DHA Defence Phase 2, DHA Defence, Islamabad, Islamabad Capital",1.5 Kanal,6,6,House,2024,4,2,2,2,Yes,Yes,,,,,,,
https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_dha_21_2_kanal_brand_new_luxurious_designer_house_with_basement-53403734-339-1.html,islamabad,149000000,Dha 21.2 Kanal Brand New Luxurious Designer House With Basement,"DHA Defence Phase 2, DHA Defence, Islamabad, Islamabad Capital",1.1 Kanal,7,6,House,2025,3,2,2,2,Yes,Yes,,,,,,,
https://www.zameen.com/Property/zaraj_housing_scheme_zaraj_scheme_-_sector_c_10_marla_house_for_sale_in_zaraj_housing_scheme_islamabad_opposites_giga_mall_dha_2-54235132-3512-1.html,islamabad,54500000,10 Marla House For Sale In Zaraj Housing Scheme Islamabad Opposites Giga Mall Dha 2,"Zaraj Scheme - Sector C, Zaraj Housing Scheme, Islamabad, Islamabad Capital",10 Marla,5,6,House,2026,2,,1,2,Yes,Yes,,,,,,,
https://www.zameen.com/Property/f_17_telegardens_t_t_echs_8_marla_brand_new_single_storey_new_house_for_sale_f-17_islamabad_all_facility_available_cda_pproved_sector-54109347-12136-1.html,islamabad,18400000,8 MARLA BRAND NEW SINGLE STOREY NEW HOUSE FOR SALE F-17 ISLAMABAD ALL FACILITY AVAILABLE CDA PPROVED SECTOR,"Telegardens (T&T ECHS), F-17, Islamabad, Islamabad Capital",8 Marla,2,3,House,2026,2,1,1,1,Yes,Yes,,,,,,,
https://www.zameen.com/Property/islamabad_f-6_f-6_house_for_sale-53612738-164-1.html,islamabad,600000000,F-6 House For Sale,"F-6, Islamabad, Islamabad Capital",2.5 Kanal,5,6,House,,4,2,2,2,Yes,Yes,,,,,,,
https://www.zameen.com/Property/islamabad_f-6_f-6_house_for_sale_brand_new_architecture_design_house-53612670-164-1.html,islamabad,1,F-6 House For Sale Brand New Architecture Design House,"F-6, Islamabad, Islamabad Capital",2.2 Kanal,7,,House,2025,2,2,2,2,Yes,Yes,,,,,,,
https://www.zameen.com/Property/islamabad_f-7_f-7_brand_new_house_for_sale-54204064-165-1.html,islamabad,500000000,F-7 Brand New House For Sale,"F-7, Islamabad, Islamabad Capital",1.3 Kanal,6,6,House,,4,2,,2,Yes,Yes,,,,,,,
https://www.zameen.com/Property/islamabad_f-7_f-7_house_for_sale_500_sq_yard_cda_transfer-54118596-165-1.html,islamabad,290000000,F-7 House For Sale !500 Sq Yard!CDA Transfer,"F-7, Islamabad, Islamabad Capital",1 Kanal,5,6,House,2020,6,2,2,2,Yes,Yes,,,,,,,
https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_a_bahria_enclave_islamabad_sector_a_10_marla_lop_clear_semi_corner_sun_face_modern_houseavailable-54175507-11970-1.html,islamabad,62000000,Bahria Enclave Islamabad Sector A 10 Marla LOP CLEAR Semi Corner Sun Face Modern HouseAvailable,"Bahria Enclave - Sector A, Bahria Enclave, Bahria Town, Islamabad, Islamabad Capital",10 Marla,5,6,House,,2,1,,2,Yes,Yes,,,,,,,
https://www.zameen.com/Property/d_12_d-12_3_stunning_and_affordable_house_available_for_sale_in_d-12_3-54065548-3156-1.html,islamabad,240000000,Stunning And Affordable House Available For Sale In D-12/3,"D-12/3, D-12, Islamabad, Islamabad Capital",1.2 Kanal,9,,House,2026,1,1,1,2,Yes,Yes,,,,,,,
https://www.zameen.com/Property/islamabad_d-12_14_marla_spacious_house_is_available_in_d-12_for_sale-54065484-160-1.html,islamabad,153000000,14 Marla Spacious House Is Available In D-12 For Sale,"D-12, Islamabad, Islamabad Capital",14 Marla,5,5,House,,,,,,Yes,Yes,,,,,,,
https://www.zameen.com/Property/islamabad_d-12_ideal_house_for_sale_in_d-12-54047031-160-1.html,islamabad,54000000,Ideal House For Sale In D-12,"D-12, Islamabad, Islamabad Capital",5 Marla,4,5,House,2025,1,1,1,1,Yes,Yes,,,,,,,
https://www.zameen.com/Property/islamabad_d-12_5_marla_house_for_sale_in_d-12-54178352-160-1.html,islamabad,75000000,5 Marla House For sale In D-12,"D-12, Islamabad, Islamabad Capital",5 Marla,5,5,House,,,,,,Yes,Yes,,,,,,,
https://www.zameen.com/Property/dha_defence_phase_5_dha_phase_5_-_sector_c_2_5_kanal_luxury_designer_house_for_sale_prime_location_15_kva_solar_near_park_mosque-54042967-8402-1.html,islamabad,160000000,2.5 Kanal Luxury Designer House for Sale | Prime Location | 15 KVA Solar | Near Park & Mosque,"DHA Phase 5 - Sector C, DHA Defence Phase 5, DHA Defence, Islamabad, Islamabad Capital",2.5 Kanal,4,5,House,2025,4,1,1,1,Yes,Yes,,,,,,,
https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_1_kanal_practical_house_for_sale_in_dha_phase_2_islamabad-54221363-339-1.html,islamabad,105000000,"1 Kanal Practical House for Sale in DHA Phase 2, Islamabad","DHA Defence Phase 2, DHA Defence, Islamabad, Islamabad Capital",1 Kanal,6,6,House,2025,3,2,2,2,Yes,Yes,,,,,,,
https://www.zameen.com/Property/d_17_margalla_view_housing_society_a_spacious_2100_square_feet_house_in_margalla_view_housing_society-54248090-3160-1.html,islamabad,38500000,A Spacious 2100 Square Feet House In Margalla View Housing Society,"Margalla View Housing Society, D-17, Islamabad, Islamabad Capital",9.3 Marla,4,5,House,,,,,,,,,,,,,,
https://www.zameen.com/Property/faisal_town_phase_1_faisal_town_phase_1_-_block_c_house_is_available_for_sale-54248134-16418-1.html,islamabad,29500000,House Is Available For Sale,"Faisal Town Phase 1 - Block C, Faisal Town Phase 1, Faisal Town - F-18, Islamabad, Islamabad Capital",5 Marla,4,4,House,,,,,,Yes,Yes,,,,,,,
https://www.zameen.com/Property/faisal_hills_canary_residency_luxury_furnished_corner_villa_for_sale_in_faisal_hills_canary_villas-54242135-18223-1.html,islamabad,25000000,Luxury Furnished Corner Villa For Sale In Faisal Hills Canary Villas,"Canary Residency, Faisal Hills, Islamabad, Islamabad Capital",5 Marla,4,4,House,,Yes,1,Yes,1,Yes,Yes,,,,,,,
https://www.zameen.com/Property/islamabad_g-10_for_sale_renovated_42_80_triple_storey_house_with_extra_land_9-beds_g_10_1-54253228-167-1.html,islamabad,129500000,FOR SALE Renovated 42*80 Triple Storey House with Extra Land 9-Beds G_10/1,"G-10, Islamabad, Islamabad Capital",15 Marla,9,7,House,,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,,
https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_c2_double_heighted_triple_story_structure_for_sale_in_sector_c2_aa_construction_7_bedroom_investor_rate_bahria_enclave_islamabad-54143907-11988-1.html,islamabad,30000000,Double Heighted Triple Story Structure For Sale In Sector C2 AA+Construction 7 Bedroom Investor Rate Bahria Enclave Islamabad,"Bahria Enclave - Sector C2, Bahria Enclave, Bahria Town, Islamabad, Islamabad Capital",9 Marla,5,6,House,2026,Yes,1,2,2,Yes,Yes,,,,,,,
https://www.zameen.com/Property/g_14_g-14_3_ultra_luxury_brand_new_house_for_sale_g-14_3-54213221-3345-1.html,islamabad,60000000,ULTRA LUXURY BRAND NEW HOUSE FOR SALE G-14/3,"G-14/3, G-14, Islamabad, Islamabad Capital",8 Marla,5,6,House,2026,Yes,Yes,Yes,Yes,Yes,Yes,,,,,,,
https://www.zameen.com/Property/islamabad_kuri_road_6_marla_double_storey_house_near_kuri_road-53403837-10322-1.html,islamabad,19000000,6 Marla Double Storey House Near Kuri Road,"Kuri Road, Islamabad, Islamabad Capital",6 Marla,4,2,House,2018,Yes,1,1,2,Yes,Yes,,,,,,,
https://www.zameen.com/Property/islamabad_g-13_g-13_25x40_house_available_for_sale-54113653-330-1.html,islamabad,33000000,G-13 25x40 House Available For Sale,"G-13, Islamabad, Islamabad Capital",4 Marla,4,4,House,,,,,,Yes,Yes,,,,,,,
https://www.zameen.com/Property/islamabad_g-13_g-13_25x40_brand_new_house_available_for_sale-54219593-330-1.html,islamabad,40000000,G-13 25x40 Brand New House Available For Sale,"G-13, Islamabad, Islamabad Capital",4 Marla,4,4,House,2025,4,2,2,2,Yes,Yes,,,,,,,
https://www.zameen.com/Property/islamabad_g-16_50_x90_1_kanal_aaa_quality_owner_built_house_located_in_g-16_4_islamabad-54143205-580-1.html,islamabad,70000000,"50 x90 (1 kanal) , AAA quality (Owner built) house, located in G-16/4, Islamabad","G-16, Islamabad, Islamabad Capital",1 Kanal,7,6,House,2025,3,1,1,2,Yes,Yes,,,,,,,
https://www.zameen.com/Property/f_8_f-8_3_f-8_3_house_for_sale_proper_cornor_80_by_120_1066_sq_yard_most_prime_location-53654771-3316-1.html,islamabad,460000000,F-8/3 house for sale ! Proper cornor ! 80 by 120 ! 1066 sq yard ! Most prime location,"F-8/3, F-8, Islamabad, Islamabad Capital",2.1 Kanal,6,6,House,2020,5,2,2,1,Yes,Yes,,,,,,,
https://www.zameen.com/Property/islamabad_f-8_f-8_3_house_for_sale_on_investor_price-53578805-166-1.html,islamabad,240000000,F-8/3 House For Sale On Investor Price,"F-8, Islamabad, Islamabad Capital",1 Kanal,5,5,House,2020,2,2,,,Yes,Yes,,,,,,,
https://www.zameen.com/Property/gulberg_greens_gulberg_greens_-_block_c_5_kanal_ready_farm_house_available_for_sale_in_e_block_gulberg_green_islamabad-53372820-8315-1.html,islamabad,300000000,5 Kanal Ready Farm House Available For Sale In E Block Gulberg Green Islamabad,"Gulberg Greens - Block C, Gulberg Greens, Gulberg, Islamabad, Islamabad Capital",5 Kanal,6,6,Farm House,2024,2,6,5,6,Yes,Yes,,,,,,,
https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_hot_deal_1_kanal_double-unit_house_for_sale_near_giga_mall_dha-2_islamabad-53787268-339-1.html,islamabad,105000000,Hot Deal! 1 Kanal Double-Unit House For Sale | Near Giga Mall | DHA-2 Islamabad,"DHA Defence Phase 2, DHA Defence, Islamabad, Islamabad Capital",1 Kanal,6,6,House,,Yes,2,2,3,Yes,Yes,,,,,,,
https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_elegant_1_kanal_double_unit_house_for_sale_a_perfect_blend_of_luxury_comfort-53886682-339-1.html,islamabad,128000000,Elegant 1 Kanal Double Unit House for Sale A Perfect Blend of Luxury & Comfort,"DHA Defence Phase 2, DHA Defence, Islamabad, Islamabad Capital",1 Kanal,5,6,House,,2,1,,2,Yes,Yes,,,,,,,
https://www.zameen.com/Property/dha_defence_dha_defence_phase_2_10_marla_house_for_sale_a_perfect_blend_of_comfort_elegance-54094147-339-1.html,islamabad,71500000,10 Marla House for Sale A Perfect Blend of Comfort & Elegance,"DHA Defence Phase 2, DHA Defence, Islamabad, Islamabad Capital",10 Marla,6,6,House,2026,,1,2,2,,,,,,,,,
https://www.zameen.com/Property/islamabad_f-17_10_marla_double_storey_house_for_sale_multi_f-17_islamabad_all_facility_available_cda_pproved_sector_mpchs-53453878-335-1.html,islamabad,36000000,10 MARLA DOUBLE STOREY HOUSE FOR SALE MULTI F-17 ISLAMABAD ALL FACILITY AVAILABLE CDA PPROVED SECTOR MPCHS,"F-17, Islamabad, Islamabad Capital",10 Marla,6,6,House,2020,2,1,1,2,Yes,Yes,,,,,,,
https://www.zameen.com/Property/islamabad_f-7_beautiful_furnished_house_available_for_sale_on_prime_location-54139316-165-1.html,islamabad,400000000,Beautiful Furnished House Available For Sale On Prime Location,"F-7, Islamabad, Islamabad Capital",1.3 Kanal,5,6,House,2011,Yes,2,1,2,Yes,Yes,,,,,,,
https://www.zameen.com/Property/islamabad_d-12_a_palatial_residence_for_sale_in_d-12_d-12-54178428-160-1.html,islamabad,45000000,A Palatial Residence For sale In D-12 D-12,"D-12, Islamabad, Islamabad Capital",5 Marla,3,3,House,2024,1,1,1,1,Yes,Yes,,,,,,,
https://www.zameen.com/Property/islamabad_i-11_brand_new_6_marla_house_available_for_sale_in_i-11-53859565-706-1.html,islamabad,44500000,BRAND NEW 6 MARLA HOUSE AVAILABLE FOR SALE IN I-11,"I-11, Islamabad, Islamabad Capital",6 Marla,4,5,House,2025,Yes,Yes,Yes,2,Yes,Yes,,,,,,,
https://www.zameen.com/Property/islamabad_i-11_brand_new_double_storey_house_for_sale-53933357-706-1.html,islamabad,32500000,Brand New Double Storey House For Sale,"I-11, Islamabad, Islamabad Capital",4 Marla,5,5,House,2026,Yes,,,2,,Yes,,,,,,,
https://www.zameen.com/Property/dha_defence_phase_2_defence_residency_2_bedroom_apartment_for_sale_in_el-cielo_tower_a_al_ghurair_giga_dha_2_islamabad-54119116-9914-1.html,islamabad,11000000,"2 Bedroom Apartment For Sale In El-Cielo Tower A, Al Ghurair Giga DHA 2 Islamabad","Defence Residency, DHA Defence Phase 2, DHA Defence, Islamabad, Islamabad Capital",4.2 Marla,2,2,Flat,2025,1,,,,,,,,,,,,
https://www.zameen.com/Property/islamabad_d-12_beautiful_location_modern_luxury_house_for_sale_solid_construction-54156863-160-1.html,islamabad,120000000,BEAUTIFUL LOCATION MODERN LUXURY HOUSE FOR SALE SOLID CONSTRUCTION,"D-12, Islamabad, Islamabad Capital",10 Marla,5,6,House,2026,3,1,,2,Yes,Yes,,,,,,,
https://www.zameen.com/Property/faisal_hills_canary_residency_canary_villas_non_corner_5_marla_luxury_villa_in_faisal_hills-54242134-18223-1.html,islamabad,21000000,Canary Villas Non Corner 5 Marla Luxury Villa in Faisal Hills,"Canary Residency, Faisal Hills, Islamabad, Islamabad Capital",5 Marla,4,4,House,,Yes,Yes,Yes,1,Yes,Yes,,,,,,,
https://www.zameen.com/Property/islamabad_g-11_luxury_triple_story_house_40x80_for_sale_in_g-11_2_islamabad-54249820-168-1.html,islamabad,135000000,Luxury Triple Story House 40x80 for Sale in G-11/2 Islamabad,"G-11, Islamabad, Islamabad Capital",14.2 Marla,9,7,House,2016,5,1,1,3,Yes,Yes,,,,,,,
https://www.zameen.com/Property/islamabad_b-17_double_storey_8_marla_house_available_in_b-17_for_sale-54183264-616-1.html,islamabad,31000000,Double Storey 8 Marla House Available In B-17 For sale,"B-17, Islamabad, Islamabad Capital",8 Marla,4,6,House,,2,,,2,Yes,,,,,,,,
https://www.zameen.com/Property/i_14_i-14_1_corner_house_25x60_in_i-14_1_near_from_park_and_main_road-54249739-8340-1.html,islamabad,32000000,Corner House 25x60 In I-14/1 Near From Park And Main Road,"I-14/1, I-14, Islamabad, Islamabad Capital",6 Marla,5,6,House,2023,1,,,,,,,,,,,,
https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_i_5_marla_house_for_sale-54249660-11982-1.html,islamabad,26200000,5 Marla house for sale,"Bahria Enclave - Sector I, Bahria Enclave, Bahria Town, Islamabad, Islamabad Capital",5 Marla,3,4,House,2026,4,1,,2,Yes,Yes,,,,,,,
https://www.zameen.com/Property/bahria_enclave_bahria_enclave_-_sector_h_brand_new_designer_house_for_sale_in_sector_h_reasonabe_price_3_bedroom_best_location_for_living_bahria_enclave_islamabad-54143899-11983-1.html,islamabad,26000000,Brand New Designer House For Sale In Sector H Reasonabe Price 3 Bedroom Best Location For Living Bahria Enclave Islamabad,"Bahria Enclave - Sector H, Bahria Enclave, Bahria Town, Islamabad, Islamabad Capital",5 Marla,3,4,House,2026,Yes,1,1,1,Yes,Yes,,,,,,,
https://www.zameen.com/Property/islamabad_mumtaz_city_melano_square_residence_mumtaz_city_islamabad-54090609-3464-1.html,islamabad,7140000,"Melano Square Residence, Mumtaz City Islamabad","Mumtaz City, Islamabad, Islamabad Capital",2.3 Marla,1,1,Flat,2026,1,,1,Yes,Yes,Yes,,,,,,,
https://www.zameen.com/Property/gulberg_residencia_gulberg_residencia_-_block_l_gulberg_residencia_islamabad_blok_l_very_good_location_surface_house-53623122-9122-1.html,islamabad,40000000,Gulberg Residencia Islamabad Blok L Very Good Location Surface House,"Gulberg Residencia - Block L, Gulberg Residencia, Gulberg, Islamabad, Islamabad Capital",7 Marla,4,5,House,,1,,1,1,Yes,Yes,,,,,,,
https://www.zameen.com/Property/soan_garden_soan_garden_-_block_f_7_marla_brand_new_house_available_for_sale_sowan_gardan-53728915-3496-1.html,islamabad,35500000,7 Marla Brand New House Available For Sale Sowan Gardan,"Soan Garden - Block F, Soan Garden, Islamabad, Islamabad Capital",7 Marla,4,5,House,,2,,,,,,,,,,,,
https://www.zameen.com/Property/islamabad_d-12_d_12_brand_new_house_available_40_80_facing_big_houses_and_sun_facing-54005368-160-1.html,islamabad,149000000,D 12 Brand New House Available 40*80 Facing Big Houses And Sun Facing.,"D-12, Islamabad, Islamabad Capital",14 Marla,7,6,House,2026,4,1,2,2,Yes,Yes,,,,,,,
https://www.zameen.com/Property/islamabad_f-6_f_6_2_100_225_corner_house_available_2_houses_build_in_this_plot-52281535-164-1.html,islamabad,1.35,F 6/2 100*225 Corner House Available 2 Houses Build In This Plot.,"F-6, Islamabad, Islamabad Capital",5 Kanal,10,6,House,2024,20,6,4,3,Yes,Yes,,,,,,,
https://www.zameen.com/Property/f_8_f-8_3_f_8_3_house_available_1777_near_ismail_zebi_service_road_and_near_margla_road-52378030-3316-1.html,islamabad,650000000,F 8/3 House Available 1777 Near Ismail Zebi Service Road And Near Margla Road.,"F-8/3, F-8, Islamabad, Islamabad Capital",3.6 Kanal,7,6,House,2000,15,2,2,2,Yes,Yes,,,,,,,
https://www.zameen.com/Property/f_11_f-11_3_house_for_sale_f-11_3_islamabad-53721344-3284-1.html,islamabad,97500000,"House For Sale F-11/3, Islamabad","F-11/3, F-11, Islamabad, Islamabad Capital",9.3 Marla,4,4,House,2010,2,1,1,2,Yes,Yes,,,,,,,
https://www.zameen.com/Property/islamabad_bani_gala_affordable_house_for_sale_in_bani_gala-53908591-340-1.html,islamabad,14000000,Affordable House For sale In Bani Gala,"Bani Gala, Islamabad, Islamabad Capital",5 Marla,3,3,House,2027,1,,,,Yes,Yes,,,,,,,
https://www.zameen.com/Property/dha_defence_dha_valley_brand_new_5_marla_house_for_sale_in_dha_valley_modern_living_at_its_finest-54119230-1333-1.html,islamabad,8000000,Brand New 5 Marla House for Sale in DHA Valley Modern Living at Its Finest,"DHA Valley, DHA Defence, Islamabad, Islamabad Capital",5 Marla,2,2,House,2022,2,,,1,Yes,Yes,,,,,,,
https://www.zameen.com/Property/islamabad_h-13_beautiful_brand_new_house_for_sale-52664422-1039-1.html,islamabad,12000000,Beautiful Brand New House For Sale,"H-13, Islamabad, Islamabad Capital",3 Marla,4,4,House,,,,,,,,,,,,,,
https://www.zameen.com/Property/islamabad_h-13_5_marla_semi_furnished_house_for_sell-52666059-1039-1.html,islamabad,17000000,5 Marla Semi Furnished House For Sell,"H-13, Islamabad, Islamabad Capital",5 Marla,3,2,House,2013,Yes,,,,,,,,,,,,
https://www.zameen.com/Property/islamabad_h-13_new_house_2_bedrooms_attached_washrooms-52836128-1039-1.html,islamabad,7000000,New House 2 Bedrooms Attached Washrooms,"H-13, Islamabad, Islamabad Capital",2 Marla,2,2,House,2025,1,,,2,Yes,Yes,,,,,,,
https://www.zameen.com/Property/islamabad_h-13_brand_new_house_is_available-52948951-1039-1.html,islamabad,37000000,Brand New House Is Available,"H-13, Islamabad, Islamabad Capital",8 Marla,6,6,House,2020,Yes,,,2,Yes,Yes,,,,,,,
https://www.zameen.com/Property/islamabad_h-13_brand_new_house-52974001-1039-1.html,islamabad,22000000,Brand New House,"H-13, Islamabad, Islamabad Capital",5 Marla,3,3,House,,,,,,,,,,,,,,
https://www.zameen.com/Property/islamabad_top_city_1_prime_location_20_marla_house_in_beautiful_location_of_top_city_1-54192013-1383-1.html,islamabad,78000000,Prime Location 20 Marla House In Beautiful Location Of Top City 1,"Top City 1, Islamabad, Islamabad Capital",1 Kanal,6,7,House,2015,3,1,1,2,Yes,Yes,,,,,,,
https://www.zameen.com/Property/bahria_enclave_cube_apartments_1_bed_cube_apartment_all_charges_paid_for_sale_in_bahria_enclave_islamabad-54123025-21520-1.html,islamabad,11800000,1 Bed Cube Apartment All Charges Paid For Sale in Bahria Enclave Islamabad,"Cube Apartments, Bahria Enclave, Bahria Town, Islamabad, Islamabad Capital",4.9 Marla,1,1,Flat,2026,1,1,2,1,Yes,Yes,,,,,,,
https://www.zameen.com/Property/g_9_g-9_4_cda_sector_g-9_4_35_70_5-bedroom_liveable_house_for_sale-54241558-3387-1.html,islamabad,73500000,Cda Sector G-9/4(35*70) 5-Bedroom Liveable House For Sale.,"G-9/4, G-9, Islamabad, Islamabad Capital",10 Marla,5,5,House,,,,,,,,,,,,,,
https://www.zameen.com/Property/g_10_g-10_4_g-10_4_main_sawan_road_35_70_5_bedrooms_livable_house_for_sale-54241510-3327-1.html,islamabad,87500000,G-10/4 Main Sawan Road (35*70) 5 Bedrooms Livable House For Sale.,"G-10/4, G-10, Islamabad, Islamabad Capital",10 Marla,5,5,House,,,,,,,,,,,,,,
https://www.zameen.com/Property/d_12_d-12_1_corner_brand_new_house_for_sale_in_d_12-52932983-3154-1.html,islamabad,130000000,Corner Brand New House For Sale In D 12,"D-12/1, D-12, Islamabad, Islamabad Capital",10 Marla,5,5,House,2024,2,,1,2,Yes,Yes,,,,,,,
https://www.zameen.com/Property/islamabad_d-17_10_marla_brand_new_double_storey_house_available_for_sale-54186482-737-1.html,islamabad,36000000,10 Marla Brand New Double Storey House Available For Sale,"D-17, Islamabad, Islamabad Capital",10 Marla,5,7,House,2025,Yes,,Yes,2,Yes,Yes,,,,,,,
https://www.zameen.com/Property/top_city_1_top_city_1_-_block_b_one_kanal_brand_new_house_with_full_basement-54128610-9230-1.html,islamabad,110000000,One Kanal Brand New House With Full Basement,"Top City 1 - Block B, Top City 1, Islamabad, Islamabad Capital",1 Kanal,10,6,House,2026,3,1,2,3,Yes,Yes,,,,,,,
https://www.zameen.com/Property/faisal_town_phase_1_faisal_town_phase_1_-_block_a_1800_square_feet_house_is_available_for_sale-54174504-16416-1.html,islamabad,42000000,1800 Square Feet House Is Available For sale,"Faisal Town Phase 1 - Block A, Faisal Town Phase 1, Faisal Town - F-18, Islamabad, Islamabad Capital",8 Marla,5,5,House,,,1,1,2,Yes,Yes,,,,,,,
https://www.zameen.com/Property/faisal_town_phase_1_faisal_town_phase_1_-_block_a_buy_your_ideal_1800_square_feet_house_in_a_prime_location_of_islamabad-54174506-16416-1.html,islamabad,40000000,Buy your ideal 1800 Square Feet House in a prime location of Islamabad,"Faisal Town Phase 1 - Block A, Faisal Town Phase 1, Faisal Town - F-18, Islamabad, Islamabad Capital",8 Marla,5,5,House,,,,1,2,Yes,Yes,,,,,,,
https://www.zameen.com/Property/islamabad_pwd_housing_scheme_prominently-located_flat_available_in_pwd_housing_scheme_for_sale-54214045-424-1.html,islamabad,5700000,Prominently-Located Flat Available In PWD Housing Scheme For Sale,"PWD Housing Scheme, Islamabad, Islamabad Capital",2.1 Marla,2,2,Flat,,,,,,,,,,,,,,
